Venue,Venue Size,Venue Type,Venue Page,Artist,Show Title,Show Date,Show Information,Ticket Purchase Page
Red Butte Garden,Large,Outdoors,https://redbuttegarden.org/concerts/,Edwin McCain,Edwin McCain,9/9/2025,https://redbuttegarden.org/concerts/,https://www.etix.com/ticket/p/46090466/train-with-edwin-mccain-salt-lake-city-red-butte-garden-arboretum
Red Butte Garden,Large,Outdoors,https://redbuttegarden.org/concerts/,OK Go,And the Adjacent Possible Tour,9/14/2025,https://redbuttegarden.org/concerts/,https://www.etix.com/ticket/p/32530676/ok-go-with-bartees-strange-salt-lake-city-red-butte-garden-arboretum
Red Butte Garden,Large,Outdoors,https://redbuttegarden.org/concerts/,Bartees Strange,And the Adjacent Possible Tour,9/14/2025,https://redbuttegarden.org/concerts/,https://www.etix.com/ticket/p/32530676/ok-go-with-bartees-strange-salt-lake-city-red-butte-garden-arboretum
Red Butte Garden,Large,Outdoors,https://redbuttegarden.org/concerts/,Hermanos Gutiérrez,Hermanos Gutiérrez,9/16/2025,https://redbuttegarden.org/concerts/,https://www.etix.com/ticket/p/31923967/hermanos-guti%C3%A9rrez-salt-lake-city-red-butte-garden-arboretum
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Weird Al Yankovic,Bigger & Weirder 2025 Tour,6/23/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/weird-al-yankovic-bigger-weirder-2025-west-valley-city-utah-06-23-2025/event/1E00612CC18E7544
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Dude Perfect,Hello World Tour,7/3/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/dude-perfect-hero-world-tour-west-valley-city-utah-07-03-2025/event/1E006139D8F14BDB
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Juntos,Juntos,7/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/jorge-medina-josi-cuen-juntos-west-valley-city-utah-07-11-2025/event/1E00626ED67236E0
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Barry Manilow,The Last West Valley Concert,7/14/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/manilow-the-last-west-valley-city-west-valley-city-utah-07-14-2025/event/1E00627BD241477B
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Brit Floyd,Wish You Were Here,7/29/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/brit-floyd-wish-you-were-here-west-valley-city-utah-07-29-2025/event/1E006186DA63376F
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Parker McCollum,Parker McCollum Tour,8/1/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/parker-mccollum-tour-west-valley-city-utah-08-01-2025/event/1E0061838AF013AC
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Kameron Marlowe,Parker McCollum Tour,8/1/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/parker-mccollum-tour-west-valley-city-utah-08-01-2025/event/1E0061838AF013AC
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Hudson Westbrook,Parker McCollum Tour,8/1/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/parker-mccollum-tour-west-valley-city-utah-08-01-2025/event/1E0061838AF013AC
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Old Dominion,How Good is That World Tour,8/9/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/old-dominion-how-good-is-that-west-valley-city-utah-08-09-2025/event/1E00624DAD243D6D
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Ernest,How Good is That World Tour,8/9/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/old-dominion-how-good-is-that-west-valley-city-utah-08-09-2025/event/1E00624DAD243D6D
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Redferrin,How Good is That World Tour,8/9/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/old-dominion-how-good-is-that-west-valley-city-utah-08-09-2025/event/1E00624DAD243D6D
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Shinedown,"Dance, Kid, Dance Tour",8/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/shinedown-dance-kid-dance-west-valley-city-utah-08-11-2025/event/1E006230A0E73569
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Bush,"Dance, Kid, Dance Tour",8/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/shinedown-dance-kid-dance-west-valley-city-utah-08-11-2025/event/1E006230A0E73569
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Morgan Wade,"Dance, Kid, Dance Tour",8/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/shinedown-dance-kid-dance-west-valley-city-utah-08-11-2025/event/1E006230A0E73569
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Nine Inch Nails,Peel It Back Tour 2025,8/14/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/nine-inch-nails-peel-it-back-west-valley-city-utah-08-14-2025/event/1E0062288EB90E95
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Boys Noize,Peel It Back Tour 2025,8/14/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/nine-inch-nails-peel-it-back-west-valley-city-utah-08-14-2025/event/1E0062288EB90E95
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Warren Zeiders,"This is a Tour ABout...Relapse, Lies, & Betrayal",9/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/warren-zeiders-relapse-lies-and-betrayal-west-valley-city-utah-09-11-2025/event/1E00626BD66E2673
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Chayce Beckham,"This is a Tour ABout...Relapse, Lies, & Betrayal",9/11/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/warren-zeiders-relapse-lies-and-betrayal-west-valley-city-utah-09-11-2025/event/1E00626BD66E2673
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Ice Cube,Truth to Power Four Decades of Attitude North American Tour,9/17/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/ice-cube-truth-to-power-four-west-valley-city-utah-09-17-2025/event/1E00628BB8E24931
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Megan Moroney,Am I OK? Tour,9/18/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/megan-moroney-am-i-okay-tour-west-valley-city-utah-09-18-2025/event/1E006142E72057A3
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Emily Ann Roberts,Am I OK? Tour,9/18/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/megan-moroney-am-i-okay-tour-west-valley-city-utah-09-18-2025/event/1E006142E72057A3
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Bring Me Horizon,USA Ascension Program,9/30/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/bring-me-the-horizon-usa-ascension-west-valley-city-utah-09-30-2025/event/1E00625B9C5137A2
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Motionless in White,USA Ascension Program,9/30/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/bring-me-the-horizon-usa-ascension-west-valley-city-utah-09-30-2025/event/1E00625B9C5137A2
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,The Plot in You,USA Ascension Program,9/30/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/bring-me-the-horizon-usa-ascension-west-valley-city-utah-09-30-2025/event/1E00625B9C5137A2
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Amra Eleky,USA Ascension Program,9/30/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/bring-me-the-horizon-usa-ascension-west-valley-city-utah-09-30-2025/event/1E00625B9C5137A2
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Sleep Token,The Eleven in Arcadia Tour,10/5/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/sleep-token-even-in-arcadia-west-valley-city-utah-10-05-2025/event/1E00626B8D42104B
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Chelo,El Adios De Una Grande,11/2/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/chelo-el-adios-de-una-grande-west-valley-city-utah-11-02-2025/event/1E006267A97A2706
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Brandon Lake,King of Hearts Tour,11/13/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/brandon-lake-king-of-hearts-tour-west-valley-city-utah-11-13-2025/event/1E00627FBBD7340C
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Franni Cash,King of Hearts Tour,11/13/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/brandon-lake-king-of-hearts-tour-west-valley-city-utah-11-13-2025/event/1E00627FBBD7340C
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,Pat Barratt,King of Hearts Tour,11/13/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/brandon-lake-king-of-hearts-tour-west-valley-city-utah-11-13-2025/event/1E00627FBBD7340C
Maverik Center,Indoors,Large,https://maverikcenter.com/events-tickets/upcoming-events/,John Legend,Get Lifted 20th Anniversary Tour,11/20/2025,https://maverikcenter.com/events-tickets/upcoming-events/,https://www.ticketmaster.com/john-legend-get-lifted-20th-anniversary-west-valley-city-utah-11-20-2025/event/1E006271AAA92183
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Love Lunatics,Love Lunatics,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Manu,Manu,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Gabo,Gabo,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Chavez,Chavez,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Carmen,Carmen,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Aleho,Aleho,6/21/2025,https://www.metromusichall.com/,https://www.24tix.com/event/6ztz6dmzqbeqhnwqkmmenzsulu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,THE LOWDOWN DRIFTERS,THE LOWDOWN DRIFTERS,6/22/2025,https://www.metromusichall.com/,https://www.24tix.com/event/vt2ldkhs7zav3kbgsbg4mqznwq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Branson Anderson,Branson Anderson,6/22/2025,https://www.metromusichall.com/,https://www.24tix.com/event/vt2ldkhs7zav3kbgsbg4mqznwq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Tyler Gould,Tyler Gould,6/22/2025,https://www.metromusichall.com/,https://www.24tix.com/event/vt2ldkhs7zav3kbgsbg4mqznwq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Inferi,Inferi,6/23/2025,https://www.metromusichall.com/,https://www.24tix.com/event/nosfs5rflfbubosveqcpa4onvm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Vitriol,Vitriol,6/23/2025,https://www.metromusichall.com/,https://www.24tix.com/event/nosfs5rflfbubosveqcpa4onvm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Greylotus,Greylotus,6/23/2025,https://www.metromusichall.com/,https://www.24tix.com/event/nosfs5rflfbubosveqcpa4onvm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Demon King,Demon King,6/23/2025,https://www.metromusichall.com/,https://www.24tix.com/event/nosfs5rflfbubosveqcpa4onvm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Lacey Sturm,Lacey Sturm,6/24/2025,https://www.metromusichall.com/,https://www.24tix.com/event/pptfcuplmfeizhdspnysiiirxm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Islander,Islander,6/24/2025,https://www.metromusichall.com/,https://www.24tix.com/event/pptfcuplmfeizhdspnysiiirxm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Young Other,Young Other,6/24/2025,https://www.metromusichall.com/,https://www.24tix.com/event/pptfcuplmfeizhdspnysiiirxm
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Genderfuq,Genderfuq,6/26/2025,https://www.metromusichall.com/,https://www.24tix.com/event/gzquk4iqvbcrra6iaghrt3gqfq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Strangelove,Strangelove,6/27/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f7hx4elobfedfpwyn4coazjoaq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,The Depeche Mode Experience,The Depeche Mode Experience,6/27/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f7hx4elobfedfpwyn4coazjoaq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Electric Duke,Electric Duke,6/27/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f7hx4elobfedfpwyn4coazjoaq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,FROM THE WORLD FOR THE CITY,FROM THE WORLD FOR THE CITY,6/28/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f3apt5rbvzhqdkerlv3wazzcbe
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,DJ Joune and Juicy Athenes,DJ Joune and Juicy Athenes,6/28/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f3apt5rbvzhqdkerlv3wazzcbe
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,2noicy,2noicy,6/28/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f3apt5rbvzhqdkerlv3wazzcbe
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Nik•J & oKálo,Nik•J & oKálo,6/28/2025,https://www.metromusichall.com/,https://www.24tix.com/event/f3apt5rbvzhqdkerlv3wazzcbe
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Adelitas Way,Adelitas Way,6/29/2025,https://www.metromusichall.com/,https://www.24tix.com/event/y5cpnvrznfehhecgfdoowzh2lq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Cecret Souls,Cecret Souls,6/29/2025,https://www.metromusichall.com/,https://www.24tix.com/event/y5cpnvrznfehhecgfdoowzh2lq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Acacia Ridge,Acacia Ridge,6/29/2025,https://www.metromusichall.com/,https://www.24tix.com/event/y5cpnvrznfehhecgfdoowzh2lq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Eyes of Eva,Eyes of Eva,6/29/2025,https://www.metromusichall.com/,https://www.24tix.com/event/y5cpnvrznfehhecgfdoowzh2lq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,The Drag Cookout featuring AJA!,The Drag Cookout featuring AJA!,7/3/2025,https://www.metromusichall.com/,https://www.24tix.com/event/5e74qcww3bbrposilx4zgchatq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Declaration of Resistance,"A Community Education, Dance, and Networking Event",7/4/2025,https://www.metromusichall.com/,https://www.24tix.com/event/wtuy54r3bjcwpev2rbmy3onwji
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Reapers of the Sky,Reapers of the Sky,7/11/2025,https://www.metromusichall.com/,https://www.24tix.com/event/aiexsf6pabdxpjqer4t6ewximq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Graveyard Violet,Graveyard Violet,7/11/2025,https://www.metromusichall.com/,https://www.24tix.com/event/aiexsf6pabdxpjqer4t6ewximq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Dead Feedback,Dead Feedback,7/11/2025,https://www.metromusichall.com/,https://www.24tix.com/event/aiexsf6pabdxpjqer4t6ewximq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Eyes of Eva,Eyes of Eva,7/11/2025,https://www.metromusichall.com/,https://www.24tix.com/event/aiexsf6pabdxpjqer4t6ewximq
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Starfarer,Starfarer,7/12/2025,https://www.metromusichall.com/,https://www.24tix.com/event/hf6jdirldjdu5d2tzm6q2sodqu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Runestomper,Runestomper,7/12/2025,https://www.metromusichall.com/,https://www.24tix.com/event/hf6jdirldjdu5d2tzm6q2sodqu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,C∆TH∇DE,C∆TH∇DE,7/12/2025,https://www.metromusichall.com/,https://www.24tix.com/event/hf6jdirldjdu5d2tzm6q2sodqu
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Silent Theory,Silent Theory,7/13/2025,https://www.metromusichall.com/,https://www.24tix.com/event/ng6r6nyfvvdothmrj3y4dkvive
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Media Queen,Media Queen,7/13/2025,https://www.metromusichall.com/,https://www.24tix.com/event/ng6r6nyfvvdothmrj3y4dkvive
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Keep Close,Keep Close,7/13/2025,https://www.metromusichall.com/,https://www.24tix.com/event/ng6r6nyfvvdothmrj3y4dkvive
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Death Persona,Death Persona,7/13/2025,https://www.metromusichall.com/,https://www.24tix.com/event/ng6r6nyfvvdothmrj3y4dkvive
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Nekromantix,Nekromantix,7/16/2025,https://www.metromusichall.com/,https://www.24tix.com/event/do7jsp4p2be45eahkuue66zu4y
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,The Rumours,The Rumours,7/16/2025,https://www.metromusichall.com/,https://www.24tix.com/event/do7jsp4p2be45eahkuue66zu4y
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,iMAYDAY!,iMAYDAY!,7/17/2025,https://www.metromusichall.com/,https://www.24tix.com/event/7tarrrfsvze3znyhyeg6kdcnni
Metro Music Hall,Indoors,Medium,https://www.metromusichall.com/,Freemind Movement,Freemind Movement,7/17/2025,https://www.metromusichall.com/,https://www.24tix.com/event/7tarrrfsvze3znyhyeg6kdcnni
